FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DEFENDED ASSET NAME;;;1A;DEFENDED ASSET NAME;;1022/36;1-30;M
2;DEFENDED ASSET SPECIFICATION;;;2A;DEFENDED ASSET SPECIFICATION;;1111/1;3-3;O
3;DEFENDED ASSET PRIORITY;;;3A;DEFENDED ASSET PRIORITY;;1076/21;1-3;M
4;PLACE NAME;;;4A;PLACE NAME;;1022/170;1-20;M
5;GEGRAPHIC POSITION;;;5A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;12-22;M
;GEGRAPHIC POSITION;;;5B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
6;LEVEL OF PROTECTION;;;6A;DEFENDED ASSET LEVEL OF PROTECTION;;1424/4;1-1;M
7;ENFORCEMENT START TIME;;;7A;EFFECTIVE DTG VALID FROM, ZULU;DTGFM;2323;10-14;M
;ENFORCEMENT START TIME;;;7B;EFFECTIVE DAY-TIME AND MONTH;DTMFM;2030;;
8;ENFORCEMENT CEASE TIME;;;8A;EFFECTIVE DTG VALID TO, ZULU;DTGTO;2323;10-14;O
;ENFORCEMENT CEASE TIME;;;8B;EFFECTIVE DAY-TIME AND MONTH;DTMTO;2030;;
9;DEFENDED ASSET LIMITATION;;;9A;LIMITATIONS;;1357/15;1-30;O
10;DEFENDED ASSET NOMINATING AUTHORITY;;;10A;DEFENDED ASSET NOMINATING AUTHORITY;;1874/12;1-20;M
11;COMMENTS;;;11A;COMMENTS;;1357/1;1-68;O
