FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;START DATE-TIME GROUP;;;1A;DTG OF START;;2033;14-14;M
2;STOP DATE-TIME GROUP;;;2A;DTG OF STOP;;2033;14-14;M
3;LOCATION NAME;;;3A;MISSION PLACE NAME;;1022/80;1-30;O
4;LOCATION ALTITUDE;;;4A;ALTITUDE, HUNDREDS OF FEET;ALT;1255/14;3-3;O
5;AREA GEOMETRY;;;5A;RADIUS, IN, FT, YD, KF, SM, NM, MM, CM, M, KM, HM;CIRC;2490;2-22;O
;AREA GEOMETRY;;;5B;ELLIPTICAL AREA, DIMENSIONS AND MAJOR AXIS ORIENTATION;ELL;2494;;
;AREA GEOMETRY;;;5C;SECTOR GEOMETRY WITH OUTER RANGE;SECTO;2526;;
;AREA GEOMETRY;;;5D;SECTOR GEOMETRY WITH INNER AND OUTER RANGE;SECTIO;2527;;
6;LOCATION;;;6A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-54;C*
;LOCATION;;;6B;BEARING AND DISTANCE FROM REFERENCE POINT;BAR;2157;;
;LOCATION;;;6C;POSITION OR POINT NAME;NAME;1022/18;;
