FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;BEACH DESIGNATOR;;;1A;BEACH DESIGNATOR;;1515/9;3-12;M
2;LOCATION OF BEACH CENTRE;;;2A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;LOCATION OF BEACH CENTRE;;;2B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;LOCATION OF BEACH CENTRE;;;2C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;LOCATION OF BEACH CENTRE;;;2D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;LOCATION OF BEACH CENTRE;;;2E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;LOCATION OF BEACH CENTRE;;;2F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
3;ALTERNATE IDENTIFIER OF BEACH CENTRE;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;ALTERNATE IDENTIFIER OF BEACH CENTRE;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;ALTERNATE IDENTIFIER OF BEACH CENTRE;;;3C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;ALTERNATE IDENTIFIER OF BEACH CENTRE;;;3D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;ALTERNATE IDENTIFIER OF BEACH CENTRE;;;3E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;ALTERNATE IDENTIFIER OF BEACH CENTRE;;;3F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
4;GEODETIC DATUM;;;4A;GEODETIC DATUM;;1195/1;3-6;O
5;WIDTH OF BEACH IN METRES, 10-9999;;;5A;WIDTH OF BEACH IN METRES, 10-9999;WIDTH;1658/24;2-4;M
6;DEPTH OF BEACH IN METRES, 10-9999;;;6A;DEPTH OF BEACH IN METRES, 10-9999;DEPTH;1247/11;2-4;O
