FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DTG OF ARRIVAL;;;1A;DTG OF ARRIVAL;;2033;14-14;M
2;LOCATION NAME;;;2A;LOCATION NAME;;1022/4;1-20;M
3;GEOGRAPHICAL ENTITY;;;3A;GEOGRAPHICAL ENTITY;;1026/1;2-2;M
4;ARRIVAL LOCATION;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;ARRIVAL LOCATION;;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;ARRIVAL LOCATION;;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;ARRIVAL LOCATION;;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;ARRIVAL LOCATION;;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;ARRIVAL LOCATION;;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
5;ESTIMATED DAY-TIME AND MONTH OF DEPARTURE;;;5A;ESTIMATED DAY-TIME AND MONTH OF DEPARTURE;;2030;10-10;M
