FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CONTACT SERIAL NUMBER;;;1A;CONTACT SERIAL NUMBER;;1012/67;1-3;M
2;REPORTING UNIT NAME;;;2A;UNIT;;1022/57;1-30;M
3;LOCATING REPORT NUMBER;;;3A;LOCATING REPORT NUMBER;;2296;3-4;M
;LOCATING REPORT NUMBER;;;3B;NOT REPORTED IN FLIGHT;;1449/1;;
4;CONTACT IDENTIFICATION;;;4A;NAME OF SHIP CLASS;CLASS;1022/35;1-30;M
;CONTACT IDENTIFICATION;;;4B;UNIT;;1022/57;;
5;NAVAL VESSEL TYPE;;;5A;NAVAL VESSEL TYPE;;1166/3;2-5;M
6;FLAG;;;6A;FLAG;;1026/3;2-2;M
7;CONTACT PHOTO STATUS;;;7A;CONTACT PHOTO STATUS;;1450/1;3-3;M
8;PENNANT NUMBER;;;8A;PENNANT NUMBER;;1012/46;1-10;O
9;SHIP CONTROL NUMBER;;;9A;SHIP CONTROL NUMBER;;2282;6-6;O
10;NATO DESIGNATOR OR DISCRETE IDENTIFIER;;;10A;NATO SURFACE CONTACT DESIGNATOR;DESIG;2154;4-4;O
;NATO DESIGNATOR OR DISCRETE IDENTIFIER;;;10B;DISCRETE IDENTIFIER;;1625/25;;
11;VESSEL SUSPICION CODE;;;11A;VESSEL SUSPICION CODE;;1698/2;2-2;O
