FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;RECOMPRESSION CHAMBER TYPE;;;1A;RECOMPRESSION CHAMBER TYPE;;1622/1;3-12;M
2;RECOMPRESSION CHAMBER GAS COMPOSITION;;;2A;RECOMPRESSION CHAMBER GAS COMPOSITION;;1605/1;3-15;M
3;RECOMPRESSION CHAMBER PATIENT CAPACITY;;;3A;RECOMPRESSION CHAMBER PATIENT CAPACITY;;1044/229;1-2;M
4;LOCATION;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-54;M
;LOCATION;;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;LOCATION;;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;LOCATION;;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;LOCATION;;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;LOCATION;;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;LOCATION;;;4G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;LOCATION;;;4H;PLACE NAME;NAME;1022/170;;
;LOCATION;;;4I;BEARING AND DISTANCE FROM REFERENCE POINT;BAR;2157;;
;LOCATION;;;4J;SHIP NAME;SHIP;1022/49;;
5;NOTICE AND PREPARATION TIME IN HOURS;;;5A;NOTICE AND PREPARATION TIME IN HOURS;;1047/23;2-2;M
6;OXYGEN PERCENTAGE;;;6A;OXYGEN PERCENTAGE;;1064/33;1-3;M
7;NITROGEN PERCENTAGE;;;7A;NITROGEN PERCENTAGE;;1064/32;1-2;M
8;HELIUM PERCENTAGE;;;8A;HELIUM PERCENTAGE;;1064/19;1-2;M
