FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CONTACT SERIAL NUMBER;;;1A;CONTACT SERIAL NUMBER;;1012/67;1-3;M
2;VESSEL NAME;;;2A;VESSEL NAME;;1022/264;1-38;M
3;MERCHANT VESSEL TYPE;;;3A;MERCHANT VESSEL TYPE;;1166/10;2-4;M
4;FLAG;;;4A;FLAG;;1026/3;2-2;M
5;CONTACT PHOTO STATUS;;;5A;CONTACT PHOTO STATUS;;1450/1;3-3;M
6;SHIP CONTROL NUMBER;;;6A;SHIP CONTROL NUMBER;;2282;6-6;O
7;NATO DESIGNATOR OR DISCRETE IDENTIFIER;;;7A;NATO SURFACE CONTACT DESIGNATOR;DESIG;2154;4-4;O
;NATO DESIGNATOR OR DISCRETE IDENTIFIER;;;7B;DISCRETE IDENTIFIER;;1625/25;;
8;SUSPICION CODE;;;8A;SUSPICION CODE;;1698/1;2-2;O
9;CARGO INDICATOR;;;9A;TYPE OF DRUG CARGO;DRUG;1173/12;3-3;O*
;CARGO INDICATOR;;;9B;CARGO INDICATOR;;1173/4;;
