FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT DESIGNATOR;;;1A;SHIP NAME;SHIP;1022/49;1-38;M
;UNIT DESIGNATOR;;;1B;BASE NAME;BASE;1022/104;;
;UNIT DESIGNATOR;;;1C;PLACE NAME;PLACE;1022/170;;
;UNIT DESIGNATOR;;;1D;UNIT;UNIT;1022/57;;
;UNIT DESIGNATOR;;;1E;AIRCRAFT BY TYPE, MODEL OR CODE;AC;1015/20;;
2;CALL SIGN OR LINE NUMBER;;;2A;CALL SIGN;CS;1129/1;1-38;O
;CALL SIGN OR LINE NUMBER;;;2B;CALL SIGN LINE NUMBER;CSLN;1012/679;;
3;PRIMARY JU OR UNIT LINE NUMBER;;;3A;PRIMARY JTIDS UNIT (JU) ADDRESS;JU;1625/32;4-5;M
;PRIMARY JU OR UNIT LINE NUMBER;;;3B;LINK UNIT LINE NUMBER;LULN;1012/603;;
4;LINK DATA TYPE;;;4A;LINK DATA TYPE;;1862/12;2-7;M
5;AIR AND MISSILE DEFENCE(AMD) C2 TRACK NUMBER LOWER RANGE;;;5A;AIR AND MISSILE DEFENCE (AMD) C2 TRACK NUMBER LOWER RANGE;;2616;11-11;O
6;LINK 16 TRACK NUMBER BLOCK ASSIGNMENT;;;6A;LINK 16 TRACK NUMBER BLOCK ASSIGNMENT;BLOCK;2616;11-11;C
7;IJMS TRACK NUMBER BLOCK ASSIGNMENT;;;7A;IJMS TRACK NUMBER BLOCK ASSIGNMENT;;2365;11-11;C
8;NETWORK PARTICIPANT;;;8A;NETWORK PARTICIPANT;;1012/200;1-15;M
9;PARTICIPANT USER SEQUENCE NUMBER;;;9A;PARTICIPANT USER SEQUENCE NUMBER;;1012/196;1-3;O
10;JTIDS/MIDS TRANSMISSION MODE;;;10A;JTIDS MIDS TRANSMISSION MODE;;1181/9;2-4;O
11;POWER OUTPUT LEVEL;;;11A;POWER OUTPUT LEVEL;;1649/2;4-4;O
12;ORGANIZATIONAL USER TYPE;;;12A;ORGANIZATIONAL USER TYPE;;1644/2;3-3;O
13;INITIAL ENTRY UNIT TRANSMISSION INDICATOR;;;13A;INITIAL ENTRY UNIT TRANSMISSION INDICATOR;;1359/19;1-1;O
14;NATO TRACK NUMBER ROOT;;;14A;NATO TRACK NUMBER ROOT;;1625/7;2-2;O
15;SECONDARY JTIDS UNIT (JU) ADDRESS;;;15A;SECONDARY JTIDS UNIT (JU) ADDRESS;;1625/33;5-5;O
16;LINK 16 FORWARDING TRACK NUMBER BLOCK ASSIGNMENT;;;16A;LINK 16 FORWARDING TRACK NUMBER BLOCK ASSIGNMENT;FBLOCK;2616;11-11;O
