FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION IDENTIFIER;;;1A;MISSION NUMBER;MSNO;1012/69;1-12;M
;MISSION IDENTIFIER;;;1B;CALL SIGN, ABBREVIATED;CSIGN;1129/34;;
2;REQUEST IDENTIFIER;;;2A;REQUEST IDENTIFIER;;1012/144;1-11;O
3;SIGHTING;;;3A;ACTIVITY TYPE, LITERAL EXPANDED;ACTTP;1299/17;1-38;M
;SIGHTING;;;3B;EQUIPMENT TYPE;EQPMT;1135/1;;
4;SIGHTING LOCATION;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;SIGHTING LOCATION;;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;SIGHTING LOCATION;;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;SIGHTING LOCATION;;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;SIGHTING LOCATION;;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;SIGHTING LOCATION;;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
5;TIME OF SIGHTING;;;5A;TIME OF SIGHTING (HOUR-MINUTE);;2014;4-4;M
