FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DATE-TIME GROUP;;;1A;DAY-TIME OF POSITION;;2000;7-7;M
2;GEOGRAPHIC LOCATION;;;2A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;GEOGRAPHIC LOCATION;;;2B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;GEOGRAPHIC LOCATION;;;2C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;GEOGRAPHIC LOCATION;;;2D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;GEOGRAPHIC LOCATION;;;2E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;GEOGRAPHIC LOCATION;;;2F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
3;CONTACT COURSE;;;3A;CONTACT COURSE, DEGREES TRUE;;2258;4-4;M
4;CONTACT SPEED;;;4A;CONTACT SPEED, KNOTS;;2265;4-7;M
5;ASW MISSION EVENT;;;5A;ASW MISSION EVENT;;1224/3;4-7;M
6;SENSOR PLATFORM;;;6A;SENSOR PLATFORM;;1473/2;3-4;M
7;ACOUSTIC SENSOR;;;7A;ACOUSTIC SENSOR;;1434/5;2-6;M
8;ACOUSTIC INFORMATION SOURCE;;;8A;ACOUSTIC INFORMATION SOURCE;;1474/1;2-7;O
9;NUMBER OF DETECTING SENSORS;;;9A;NUMBER OF DETECTING SENSORS;;1044/120;1-2;O
10;NAVIGATION ACCURACY;;;10A;NAVIGATION ACCURACY, YARDS, METRES OR NAUTICAL MILES;;2284;2-6;O
11;ALPHAMONTH-YEAR;;;11A;ALPHAMONTH-YEAR;;2556;7-7;O
