FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION TIMEFRAME;;;1A;MISSION TIMEFRAME;TFRM;1144/2;3-20;M
;MISSION TIMEFRAME;;;1B;MISSION DESIGNATOR OF A SPECIFIC TIMEFRAME;DESTFRM;2112;;
2;DAY-TIME ON;;;2A;DAY-TIME ON;;2000;3-14;M*
;DAY-TIME ON;;;2B;TIME QUALIFIER ON;;1220/2;;
;DAY-TIME ON;;;2C;DAY-TIME AND MONTH ON STATION;;2030;;
;DAY-TIME ON;;;2D;TIME QUALIFIER AND DAY-TIME ON;;2245;;
3;DAY-TIME OFF;;;3A;DAY-TIME OFF;;2000;3-14;O*
;DAY-TIME OFF;;;3B;TIME QUALIFIER OFF;;1220/3;;
;DAY-TIME OFF;;;3C;DAY-TIME AND MONTH OFF STATION;;2030;;
;DAY-TIME OFF;;;3D;TIME QUALIFIER AND DAY-TIME OFF;;2246;;
;DAY-TIME OFF;;;3E;TIME QUALIFIER UNTIL FURTHER NOTICE;;1220/5;;
