FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;AIRCRAFT ROLE IN COMBAT SEARCH AND RESCUE OPERATIONS;;;1A;AIRCRAFT ROLE IN COMBAT SEARCH AND RESCUE OPERATIONS;;1010/4;3-3;M
2;ISOLATED PERSONNEL CALL SIGN;;;2A;ISOLATED PERSONNEL CALL SIGN;;1129/17;1-38;O
3;COMBAT SEARCH AND RESCUE OPERATION STATUS;;;3A;COMBAT SEARCH AND RESCUE OPERATION STATUS;;1584/7;4-9;O
4;ISOLATED PERSONNEL POSITION;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;12-22;O
5;DTG OF ISOLATED PERSONNEL RECOVERY;;;5A;DTG OF ISOLATED PERSONNEL RECOVERY;;2033;14-14;O
6;METHOD IF ISOLATED PERSONNEL AUTHENTICATION;;;6A;METHOD IF ISOLATED PERSONNEL AUTHENTICATION;;1866/6;3-5;O
7;ISOLATED PERSONNEL CONDITION;;;7A;ISOLATED PERSONNEL CONDITION;;1690/4;3-7;O
8;PICK-UP POINT;;;8A;PICK-UP POINT IDENTIFIER;ID;1261/3;1-22;O
;PICK-UP POINT;;;8B;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;;
9;ENEMY ENCOUNTERED INDICATOR;;;9A;ENEMY ENCOUNTERED INDICATOR;;1027/109;2-3;O
10;TYPE OF GROUND FIRE ENCOUNTERED;;;10A;TYPE OF GROUND FIRE ENCOUNTERED;;1862/6;1-30;O
