FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;FRIENDLY COUNTERMEASURES EMPLOYED;;;1A;FRIENDLY COUNTERMEASURES EMPLOYED;;1643/7;3-9;M
2;COUNTERMEASURES EMPLOYED, CHAFF;;;2A;COUNTERMEASURES EMPLOYED, CHAFF;CHAFF;1027/116;2-3;M
3;COUNTERMEASURES EMPLOYED, ELECTRONIC ATTACK;;;3A;COUNTERMEASURES EMPLOYED, ELECTRONIC ATTACK;EA;1027/117;2-3;M
4;COUNTERMEASURES EMPLOYED, FLARES;;;4A;COUNTERMEASURES EMPLOYED, FLARES;FLARE;1027/118;2-3;M
5;FLARE PROGRAM EMPLOYED;;;5A;FLARE PROGRAM EMPLOYED;FP;1643/8;1-25;C
6;COUNTERMEASURES EMPLOYED, SELF PROTECTION JAMMING;;;6A;COUNTERMEASURES EMPLOYED, SELF PROTECTION JAMMING;SPJ;1027/119;2-3;M
7;COUNTERMEASURES EMPLOYED, OTHER;;;7A;COUNTERMEASURES EMPLOYED, OTHER;OTH;1643/9;1-25;O
8;DESCRIPTION OF FRIENDLY COUNTERTACTICS;;;8A;DESCRIPTION OF FRIENDLY COUNTERTACTICS;CNTRTAC;1363/29;1-38;O
;DESCRIPTION OF FRIENDLY COUNTERTACTICS;;;8B;DESCRIPTION OF COUNTERMEASURES TAKEN;CNTRMES;1363/30;;
9;COUNTERMEASURES EFFECTIVE;;;9A;COUNTERMEASURES EFFECTIVE;;1027/120;2-3;M
10;BATTLE DAMAGE RECEIVED INDICATOR;;;10A;BATTLE DAMAGE RECEIVED INDICATOR;DAMAGE;1027/53;2-3;M
