FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION NUMBER SUPPORTED;;;1A;MISSION NUMBER SUPPORTED;;1012/279;1-8;M
2;NUMBER ESCORTED;;;2A;NUMBER ESCORTED;;1044/330;2-2;M
3;ESCORTED AIRCRAFT OR VEHICLE;;;3A;AIRCRAFT BY TYPE, MODEL OR CODE;ACTYP;1015/20;1-23;M
;ESCORTED AIRCRAFT OR VEHICLE;;;3B;AIRCRAFT TYPE AND MODEL, OTHER;OTHAC;1015/18;;
;ESCORTED AIRCRAFT OR VEHICLE;;;3C;VEHICLE NAME;NAME;1022/224;;
;ESCORTED AIRCRAFT OR VEHICLE;;;3D;AIRCRAFT CATEGORY, ABBREVIATED;ACCAT;1549/2;;
4;PRIMARY AERIAL MISSION TYPE;;;4A;PRIMARY AERIAL MISSION TYPE;;1285/31;2-6;O
5;PACKAGE IDENTIFICATION;;;5A;PACKAGE IDENTIFICATION;;1028/38;1-5;O
6;DAY-TIME START;;;6A;DAY-TIME START;;2000;7-7;O
7;START POSITION;;;7A;ICAO BASE CODE;ICAO;1125/2;1-22;O
;START POSITION;;;7B;PLACE NAME;NAME;1022/170;;
;START POSITION;;;7C;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;;
;START POSITION;;;7D;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
8;DAY-TIME STOP;;;8A;DAY-TIME STOP;;2000;7-7;O
9;STOP POSITION;;;9A;ICAO BASE CODE;ICAO;1125/2;1-22;O
;STOP POSITION;;;9B;PLACE NAME;NAME;1022/170;;
;STOP POSITION;;;9C;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;;
;STOP POSITION;;;9D;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
10;ESCORTED AIRCRAFT CALL SIGN;;;10A;CONTACT CALL SIGN;;1129/31;1-20;O
11;LINK 16 CALL SIGN;;;11A;LINK 16 ABBREVIATED CALL SIGN;;1129/41;1-4;O
12;PRIMARY COMMUNICATION PARAMETERS;;;12A;PRIMARY FREQUENCY IN MEGAHERTZ, .0000001 - 99999999;PFREQ;1068/13;1-49;O
;PRIMARY COMMUNICATION PARAMETERS;;;12B;PRIMARY FREQUENCY DESIGNATOR;PDESIG;1396/2;;
;PRIMARY COMMUNICATION PARAMETERS;;;12C;HAVE QUICK PARAMETERS WITH MICKEY NET CONTROLLER;PHVQKM;2534;;
;PRIMARY COMMUNICATION PARAMETERS;;;12D;HAVE QUICK PARAMETERS WITHOUT MICKEY NET CONTROLLER;PHVQK;2535;;
13;SECONDARY COMMUNICATION PARAMETERS;;;13A;SECONDARY FREQUENCY IN MEGAHERTZ, .0000001 - 99999999;SFREQ;1068/14;1-49;C
;SECONDARY COMMUNICATION PARAMETERS;;;13B;SECONDARY FREQUENCY DESIGNATOR;SDESIG;1396/3;;
;SECONDARY COMMUNICATION PARAMETERS;;;13C;HAVE QUICK PARAMETERS WITH MICKEY NET CONTROLLER;SHVQKM;2534;;
;SECONDARY COMMUNICATION PARAMETERS;;;13D;HAVE QUICK PARAMETERS WITHOUT MICKEY NET CONTROLLER;SHVQK;2535;;
