FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT DESIGNATION;;;1A;SHIP NAME;SHIP;1022/49;1-38;M
;UNIT DESIGNATION;;;1B;BASE NAME;BASE;1022/104;;
;UNIT DESIGNATION;;;1C;PLACE NAME;PLACE;1022/170;;
;UNIT DESIGNATION;;;1D;UNIT;UNIT;1022/57;;
;UNIT DESIGNATION;;;1E;AIRCRAFT BY TYPE, MODEL OR CODE;AC;1015/20;;
2;CALLSIGN OR LINE NUMBER;;;2A;CALL SIGN;CS;1129/1;1-38;O
;CALLSIGN OR LINE NUMBER;;;2B;CALL SIGN LINE NUMBER;CSLN;1012/679;;
3;PU OR LINE NUMBER;;;3A;PARTICIPATING UNIT (PU) ADDRESS NUMBER;PU;1625/23;2-4;M
;PU OR LINE NUMBER;;;3B;LINK UNIT LINE NUMBER;LULN;1012/603;;
4;TRACK NUMBER BLOCK OR POOL ALLOCATION;;;4A;LINK 11/11B TRACK NUMBER BLOCK;BLOCK;2611;9-9;M
;TRACK NUMBER BLOCK OR POOL ALLOCATION;;;4B;LINK 11 TRACK NUMBER POOL;POOL;2611;;
5;LINK 11 OPERATION MODE;;;5A;LINK 11 OPERATION MODE;;1378/5;2-3;O
6;FORWARDING TRACK NUMBER BLOCK;;;6A;FORWARDING TRACK NUMBER BLOCK;FBLOCK;2611;9-9;O
7;LINK DUTY;;;7A;LINK DUTY;;1109/2;2-4;O*
