FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ALTERNATE RELOCATION PLACE NAME;;;1A;LOCATION OR POSITION NAME;;1022/6;1-38;M
;ALTERNATE RELOCATION PLACE NAME;;;1B;SHIP NAME;SHIP;1022/49;;
2;ALTERNATE RELOCATION COUNTRY;;;2A;ALTERNATE RELOCATION COUNTRY;;1026/7;2-2;M
3;GEOGRAPHIC LOCATION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;GEOGRAPHIC LOCATION;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;GEOGRAPHIC LOCATION;;;3C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;GEOGRAPHIC LOCATION;;;3D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;GEOGRAPHIC LOCATION;;;3E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;GEOGRAPHIC LOCATION;;;3F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;GEOGRAPHIC LOCATION;;;3G;NICS ALTERNATE RELOCATION CODE;NICS;1263/3;;
