FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DAY-TIME ON TARGET;;;1A;DAY-TIME AND MONTH TASKED ON TARGET;TOT;2030;9-10;O
;DAY-TIME ON TARGET;;;1B;DAY-TIME ON TARGET TO THE SECOND, ZULU;TOTS;2483;;
2;NET TIME;;;2A;NOT EARLIER THAN DAY-TIME AND MONTH;NET;2030;10-10;C
3;NLT TIME;;;3A;NOT LATER THAN DAY-TIME;NLT;2000;7-10;C
;NLT TIME;;;3B;DAY-TIME AND MONTH OFF TARGET;TOF;2030;;
4;SHIP TARGET IDENTITY;;;4A;SHIP TARGET IDENTITY;;1416/6;3-3;M
5;SHIP TYPE;;;5A;VESSEL TYPE;;1166/1;2-8;M
6;TARGET PRIORITY IDENTIFIER;;;6A;TARGET PRIORITY IDENTIFIER;;1076/8;1-1;M
7;POSITION DAY-TIME;;;7A;DAY-TIME OF POSITION;;2000;7-7;M
8;SHIP LOCATION;;;8A;BEARING AND DISTANCE FROM REFERENCE POINT;TBR;2157;9-54;M
;SHIP LOCATION;;;8B;GEOGRAPHIC LOCATION, LAT/LONG, CENTISECONDS;LATCS;2488;;
;SHIP LOCATION;;;8C;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;;
9;COUNT OF SHIPS;;;9A;COUNT OF SHIPS;;1044/851;1-4;O
10;HULL NUMBER;;;10A;HULL NUMBER;;1012/30;1-5;O
11;SHIP NAME;;;11A;SHIP NAME;;1022/49;1-38;O
12;TARGET PRIORITY;;;12A;TARGET PRIORITY, LITERAL;;1076/11;1-5;O
13;TARGET OBJECTIVE;;;13A;TARGET OBJECTIVE;;1456/3;1-15;O
14;TARGET IDENTIFIER;;;14A;COMPONENT TARGET IDENTIFIER;CTGT;1416/5;1-18;O
;TARGET IDENTIFIER;;;14B;TARGET ENTITY ID REFERENCE NUMBER;EIRN;2085;;
15;COURSE;;;15A;COURSE IN DEGREES, TRUE;;1439/4;3-3;O
16;SPEED;;;16A;SPEED IN KNOTS, DECIMAL PROHIBITED;;1061/16;1-3;O
