FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MESSAGE TEXT FORMAT ID;;;1A;MESSAGE TEXT FORMAT IDENTIFIER;MTFID;1018/2;3-19;M
;MESSAGE TEXT FORMAT ID;;;1B;COMMUNICATION TYPE;TYPE;1153/1;;
2;ORIGINATOR;;;2A;ORIGINATOR;;1029/1;1-30;M
3;TIME OF REFERENCE;;;3A;DAY-TIME OF REFERENCE;;2000;7-16;M
;TIME OF REFERENCE;;;3B;DAY-TIME AND MONTH OF REFERENCE;;2030;;
;TIME OF REFERENCE;;;3C;DTG OF REFERENCE, 4 DIGIT YR;;2033;;
;TIME OF REFERENCE;;;3D;DATE OF REFERENCE, DDMMMYYYY;;2001;;
;TIME OF REFERENCE;;;3E;DATE OF REFERENCE, DDMMYYYY;DMY;2052;;
;TIME OF REFERENCE;;;3F;DATE OF REFERENCE, YYYYMMDD;YMD;2053;;
;TIME OF REFERENCE;;;3G;DATE TIME (ISO);;2034;;
4;SERIAL NUMBER;;;4A;MESSAGE SERIAL NUMBER;MSGSN;1012/7;1-10;O
;SERIAL NUMBER;;;4B;DOCUMENT SERIAL NUMBER;DOCSN;1012/33;;
5;SPECIAL NOTATION;;;5A;SPECIAL NOTATION;;1131/1;5-5;O
6;SIC OR FILING NUMBER;;;6A;SIC;SIC;1017/2;1-10;O*
;SIC OR FILING NUMBER;;;6B;FILING NUMBER;FN;1012/49;;
