FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;STAGE OF CONFIRMATION;;;1A;STAGE OF CONFIRMATION;;1268/1;3-4;M
2;DEBARKATION LOCATION TYPE;;;2A;DEBARKATION LOCATION TYPE;;1085/1;4-5;M
3;ICAO CODE - AIRPORT OF DEBARKATION;;;3A;ICAO CODE - AIRPORT OF DEBARKATION;;1125/7;4-4;C
4;DESTINATION PORT CODE;;;4A;DESTINATION PORT CODE;;1182/3;3-3;C
5;PLACE NAME;;;5A;PLACE NAME;;1022/170;1-20;C
6;GEOGRAPHIC LOCATION;;;6A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;C*
;GEOGRAPHIC LOCATION;;;6B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;GEOGRAPHIC LOCATION;;;6C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;GEOGRAPHIC LOCATION;;;6D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;GEOGRAPHIC LOCATION;;;6E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;GEOGRAPHIC LOCATION;;;6F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
