FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT DESIGNATOR;;;1A;UNIT DESIGNATOR;;1028/43;1-24;M
2;POC PHONE NUMBER;;;2A;NON-SECURE TELEPHONE;TEL;1361/3;3-20;M
;POC PHONE NUMBER;;;2B;SECURE TELEPHONE NUMBER;SECTEL;1361/4;;
3;SADL TRACK NUMBER BLOCK;;;3A;SADL TRACK NUMBER BLOCK;TNBLOCK;2616;11-11;M
4;SADL NETWORK TYPE;;;4A;SADL NETWORK TYPE;;1378/3;3-7;M
5;SADL DATA LINK MODE;;;5A;SADL DATA LINK MODE;;1378/4;6-7;O
6;SADL NET SHAPE;;;6A;SADL NET SHAPE;;2807;3-3;M
7;SADL AIR KEY;;;7A;SADL AIR KEY;;1012/604;1-2;M
8;FREQUENCY CHANNEL;;;8A;FREQUENCY CHANNEL;;2808;2-2;M
9;GROUND KEY FREQUENCY MAP;;;9A;SADL FREQUENCY MAP;;1012/607;1-1;M
10;GATEWAY RANGE SETTING;;;10A;SADL RANGE SETTING;;1181/3;4-5;M
11;SADL POWER LEVEL IN WATTS;;;11A;SADL POWER LEVEL IN WATTS;;1649/3;1-3;M
12;UNIT REFERENCE NUMBER;;;12A;UNIT REFERENCE NUMBER_1;;1028/52;8-8;O*
