FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION PRIORITY;;;1A;MISSION PRIORITY, LITERAL;;1076/12;1-3;M
2;DAY-TIME AND MONTH OF START;;;2A;DAY-TIME AND MONTH OF START;;2030;10-10;M
3;DAY-TIME AND MONTH OF STOP;;;3A;DAY-TIME AND MONTH OF STOP;;2030;10-10;M
4;LOCATION NAME;;;4A;MISSION PLACE NAME;;1022/80;1-30;O
5;LOCATION ALTITUDE;;;5A;ALTITUDE, HUNDREDS OF FEET;ALT;1255/14;3-7;O
;LOCATION ALTITUDE;;;5B;ALTITUDE BAND;ALTBAND;2100;;
6;AREA GEOMETRY;;;6A;RADIUS, IN, FT, YD, KF, SM, NM, MM, CM, M, KM, HM;CIRC;2490;2-22;O
;AREA GEOMETRY;;;6B;ELLIPTICAL AREA, DIMENSIONS AND MAJOR AXIS ORIENTATION;ELL;2494;;
;AREA GEOMETRY;;;6C;SECTOR GEOMETRY WITH OUTER RANGE;SECTO;2526;;
;AREA GEOMETRY;;;6D;SECTOR GEOMETRY WITH INNER AND OUTER RANGE;SECTIO;2527;;
7;LOCATION;;;7A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-54;C*
;LOCATION;;;7B;BEARING AND DISTANCE FROM REFERENCE POINT;BAR;2157;;
;LOCATION;;;7C;POSITION OR POINT NAME;NAME;1022/18;;
