FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;AIRCRAFT TYPE OR ROLE;;;1A;AIRCRAFT TYPE;TYPE;1015/1;2-10;M
;AIRCRAFT TYPE OR ROLE;;;1B;AIRCRAFT ROLE;ROLE;1010/6;;
2;DAY-TIME OF INCIDENT;;;2A;DAY-TIME OF INCIDENT;;2000;7-7;M
3;INCIDENT LOCATION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-54;M
;INCIDENT LOCATION;;;3B;GEOGRAPHIC POSITION, GEOREF, MINUTE;GEOREFM;2017;;
;INCIDENT LOCATION;;;3C;BEARING AND DISTANCE FROM REFERENCE POINT;BAR;2157;;
;INCIDENT LOCATION;;;3D;LOCATION OR POSITION NAME;LOC;1022/6;;
;INCIDENT LOCATION;;;3E;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
4;LOCATION QUALIFIER;;;4A;LOCATION QUALIFIER;;1118/1;2-2;O
5;ALTITUDE IN HUNDREDS OF FEET;;;5A;ALTITUDE, HUNDREDS OF FEET;;1255/14;3-3;O
6;AIRCRAFT CALL SIGN;;;6A;CONTACT CALL SIGN;;1129/31;1-20;O
7;COLOUR;;;7A;COLOUR;;1138/1;3-6;O
8;CAMOUFLAGE INDICATOR;;;8A;CAMOUFLAGE INDICATOR;;1402/1;3-3;O
9;AIRCRAFT TAIL LETTERS AND SIDE NUMBER;;;9A;AIRCRAFT TAIL LETTERS AND SIDE NUMBER;;1012/97;2-8;O
10;CAUSE OF AIRCRAFT LOSS;;;10A;CAUSE OF AIRCRAFT LOSS;;1374/1;3-11;O
11;COUNT OF PERSONNEL ON BOARD;;;11A;COUNT OF PERSONNEL ON BOARD;;1044/132;1-3;O
12;DATA QUALIFIER;;;12A;DATA QUALIFIER;;1130/2;3-3;C
13;PERSONNEL COUNT;;;13A;PERSONNEL COUNT;;1044/133;1-3;O*
14;DOWNED AIRCRAFT CREW STATUS;;;14A;DOWNED AIRCRAFT CREW STATUS;;1376/1;3-4;C*
