FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;REFERENCE POINT TYPE;;;1A;REFERENCE POINT TYPE;;1362/4;4-10;M
2;REFERENCE POINT DESIGNATOR;;;2A;POINT IDENTIFIER;;1012/156;2-17;M*
3;REFERENCE POINT LOCATION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M*
;REFERENCE POINT LOCATION;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;REFERENCE POINT LOCATION;;;3C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;REFERENCE POINT LOCATION;;;3D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;REFERENCE POINT LOCATION;;;3E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;REFERENCE POINT LOCATION;;;3F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;REFERENCE POINT LOCATION;;;3G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;REFERENCE POINT LOCATION;;;3H;POSITION OR POINT NAME;NAME;1022/18;;
;REFERENCE POINT LOCATION;;;3I;TRUE BEARING AND DISTANCE;TBR;2410;;
4;EFFECTIVE DTG;;;4A;EFFECTIVE DTG;;2033;14-14;O*
5;FLIGHT LEVEL OR ALTITUDE;;;5A;FLIGHT LEVEL;;2129;5-6;C*
;FLIGHT LEVEL OR ALTITUDE;;;5B;MARITIME ALTITUDE IN HUNDREDS OF FEET;;2164;;
