FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SUPPORTING UNIT NAME;;;1A;SUPPORTING UNIT NAME;;1022/196;1-38;M
2;DESIRED EFFECT OF FIRE MISSION;;;2A;DESIRED EFFECT OF FIRE MISSION;;1425/3;3-15;M
3;TARGET NUMBER;;;3A;TARGET REFERENCE NUMBER;;1012/96;1-10;M
4;TARGET DESCRIPTION;;;4A;TARGET DESCRIPTION;;1363/4;1-20;M
5;TARGET LOCATION;;;5A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;TARGET LOCATION;;;5B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;TARGET LOCATION;;;5C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;TARGET LOCATION;;;5D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;TARGET LOCATION;;;5E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;TARGET LOCATION;;;5F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
6;DTG OF START;;;6A;DTG OF START;;2033;14-14;M
7;DTG OF STOP;;;7A;DTG OF STOP;;2033;14-14;M
8;AMMUNITION TYPE;;;8A;AMMUNITION TYPE;;1862/9;1-68;M
9;NUMBER OF ROUNDS;;;9A;NUMBER OF ROUNDS;;1044/54;1-3;M
