FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CONTACT SERIAL NUMBER;;;1A;CONTACT SERIAL NUMBER;;1012/67;1-3;M
2;UNIT;;;2A;UNIT;;1022/57;1-30;M
3;FISHING VESSEL TYPE;;;3A;FISHING VESSEL TYPE;;1166/9;2-7;M
4;FLAG;;;4A;FLAG;;1026/3;2-2;M
5;CONTACT PHOTO STATUS;;;5A;CONTACT PHOTO STATUS;;1450/1;3-3;M
6;NUMBER OF ADDITIONAL VESSELS IN AREA;;;6A;NUMBER OF ADDITIONAL VESSELS IN AREA;;1044/115;1-3;O
7;SHIP PENNANT PREFIX;;;7A;SHIP PENNANT PREFIX;;1453/1;1-4;O
8;PENNANT NUMBER;;;8A;PENNANT NUMBER;;1012/46;1-10;O
9;SHIP CONTROL NUMBER;;;9A;SHIP CONTROL NUMBER;;2282;6-6;O
10;NATO DESIGNATOR OR DISCRETE IDENTIFIER;;;10A;NATO SURFACE CONTACT DESIGNATOR;DESIG;2154;4-4;O
;NATO DESIGNATOR OR DISCRETE IDENTIFIER;;;10B;DISCRETE IDENTIFIER;;1625/25;;
11;VESSEL SUSPICION CODE;;;11A;VESSEL SUSPICION CODE;;1698/2;2-2;O
