FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PLATFORM TYPE;;;1A;SUBMARINE TYPE;SUB;1166/2;2-8;M
;PLATFORM TYPE;;;1B;SURFACE VESSEL TYPE;;1166/7;;
;PLATFORM TYPE;;;1C;AIRCRAFT CATEGORY;AIR;1549/1;;
2;PLATFORM IDENTIFIER;;;2A;UNIT NAME;;1022/48;1-38;M
;PLATFORM IDENTIFIER;;;2B;CALL SIGN;CALLSIGN;1129/1;;
3;GEODETIC DATUM;;;3A;GEODETIC DATUM;;1195/1;3-6;M
4;POSITION OF MINE(S);;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-48;M
;POSITION OF MINE(S);;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POSITION OF MINE(S);;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POSITION OF MINE(S);;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POSITION OF MINE(S);;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POSITION OF MINE(S);;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POSITION OF MINE(S);;;4G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;POSITION OF MINE(S);;;4H;PLACE NAME;NAME;1022/170;;
;POSITION OF MINE(S);;;4I;TRUE BEARING AND DISTANCE IN NM FROM REFERENCE POINT;TBR;2016;;
;POSITION OF MINE(S);;;4J;Q-ROUTE POSITION;QPOS;2203;;
5;PLATFORM COURSE AND SPEED;;;5A;COURSE IN DEGREES TRUE AND SPEED IN KNOTS;;2025;5-6;O
6;DATE-TIME OF MINE DETECTION;;;6A;DAY-TIME;;2000;7-14;O
;DATE-TIME OF MINE DETECTION;;;6B;DTG;;2033;;
7;NUMBER OF MINES DETECTED;;;7A;NUMBER OF MINES DETECTED;;1044/57;1-3;O
8;MINE CASE;;;8A;MINE CASE;;1141/1;1-1;M
9;FIRING SYSTEM 1;;;9A;FIRING SYSTEM;;1601/1;1-1;O
10;FIRING SYSTEM 2;;;10A;FIRING SYSTEM;;1601/1;1-1;O
11;FIRING SYSTEM 3;;;11A;FIRING SYSTEM;;1601/1;1-1;O
12;DETECTION IDENTIFIER;;;12A;DETECTION IDENTIFIER;;1585/1;2-2;O
13;MINE STATUS IDENTIFIER;;;13A;MINE STATUS IDENTIFIER;;1609/1;2-2;O
14;MINE REFERENCE NUMBER;;;14A;MINE REFERENCE NUMBER;;1012/186;4-8;O
