FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SHIP NAME;;;1A;SHIP NAME;NAME;1022/49;1-38;M
;SHIP NAME;;;1B;SHIP IDENTIFICATION;ID;2021;;
2;DAY-TIME OF INCIDENT;;;2A;DAY-TIME OF INCIDENT;;2000;7-7;M
3;INCIDENT LOCATION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-54;M
;INCIDENT LOCATION;;;3B;BEARING AND DISTANCE FROM REFERENCE POINT;BAR;2157;;
;INCIDENT LOCATION;;;3C;LOCATION OR POSITION NAME;NAME;1022/6;;
4;RADIUS, FT, YD, NM, M, KM, KYD;;;4A;RADIUS, IN, FT, YD, KF, SM, NM, MM, CM, M, KM, HM;;2490;2-8;M
5;LOCATION QUALIFIER;;;5A;LOCATION QUALIFIER;;1118/1;2-2;M
6;SHIP CALL SIGN;;;6A;SHIP CALL SIGN;;1129/7;1-20;M
7;COLOUR;;;7A;COLOUR;;1138/1;3-6;M
8;COUNT OF PERSONNEL ON BOARD;;;8A;COUNT OF PERSONNEL ON BOARD;;1044/132;1-3;O
9;DATA QUALIFIER;;;9A;DATA QUALIFIER;;1130/2;3-3;C
