FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PRIMARY/ALTERNATE TARGET DESIGNATOR;;;1A;PRIMARY ALTERNATE TARGET DESIGNATOR;;1076/13;1-1;M
2;TIME ON TARGET;;;2A;DAY-TIME AND MONTH TASKED ON TARGET;TOT;2030;9-10;O
;TIME ON TARGET;;;2B;DAY-TIME ON TARGET TO THE SECOND, ZULU;TOTS;2483;;
3;NET TIME ON TARGET;;;3A;NOT EARLIER THAN DAY-TIME AND MONTH;NET;2030;10-10;C
4;NLT TIME OFF TARGET;;;4A;NOT LATER THAN DAY-TIME;NLT;2000;7-10;C
;NLT TIME OFF TARGET;;;4B;DAY-TIME AND MONTH OFF TARGET;TOF;2030;;
5;TARGET/FACILITY NAME;;;5A;TARGET FACILITY NAME;;1022/234;1-38;M
6;TARGET POSITION;;;6A;TARGET POSITION NAME;NAME;1022/81;1-22;M
;TARGET POSITION;;;6B;GEOGRAPHIC LOCATION, LAT/LONG, CENTISECONDS;LATCS;2488;;
;TARGET POSITION;;;6C;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;;
7;TARGET TYPE;;;7A;NON-SHIP TARGET TYPE;NONSHIP;1650/6;2-8;M
;TARGET TYPE;;;7B;VESSEL TYPE;SHIP;1166/1;;
8;DMPI IDENTIFIER;;;8A;TARGET DESIRED MEAN POINT OF IMPACT (DMPI) IDENTIFIER;;1416/7;1-30;O
9;DMPI DESCRIPTION;;;9A;DESIRED MEAN POINT OF IMPACT DESCRIPTION;;1363/44;1-38;O
10;DESIRED MEAN POINT OF IMPACT;;;10A;GEOGRAPHIC LOCATION, LAT/LONG, CENTISECONDS;DMPIC;2488;12-22;O
;DESIRED MEAN POINT OF IMPACT;;;10B;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;;
11;GEODETIC DATUM;;;11A;GEODETIC DATUM;;1195/1;3-6;O
12;PROBABLE COORDINATE HORIZONTAL CIRCULAR ERROR;;;12A;PROBABLE COORDINATE HORIZONTAL CIRCULAR ERROR;;2532;5-9;C
13;DMPI ELEVATION;;;13A;DESIRED MEAN POINT OF IMPACT ELEVATION IN FEET OR METRES;;2492;5-13;C
14;PROBABLE COORDINATE ELEVATION LINEAR ERROR;;;14A;PROBABLE COORDINATE ELEVATION LINEAR ERROR;;2532;5-9;C
15;COMPONENT TARGET IDENTIFIER;;;15A;COMPONENT TARGET IDENTIFIER;CTGT;1416/5;1-18;O
;COMPONENT TARGET IDENTIFIER;;;15B;TARGET ENTITY ID REFERENCE NUMBER;EIRN;2085;;
16;TARGET PRIORITY;;;16A;TARGET PRIORITY, LITERAL;;1076/11;1-5;O
17;TARGET OBJECTIVE;;;17A;TARGET OBJECTIVE;;1456/3;1-15;O
18;LINK 16 TRACK NUMBER REFERENCE;;;18A;LINK 16 TRACK NUMBER REFERENCE FOR PRE-PLANNED TARGET;;1625/27;5-5;O
19;ADDITIONAL TARGET IDENTIFICATION FEATURES;;;19A;ADDITIONAL TARGET IDENTIFICATION FEATURES;;1357/23;1-20;O
