FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MORE THAN ONE COLUMN INVOLVED IN MOVEMENT;;;1A;MORE THAN ONE COLUMN INVOLVED IN MOVEMENT;;1359/32;1-1;M
2;OPERATION CODEWORD;;;2A;OPERATION CODEWORD;;1020/1;1-32;C
3;COLUMN/ROUTE DETAILS;;;3A;COLUMN ROUTE DETAILS;;1357/29;1-68;C
4;POSITION IDENTIFYING NUMBER;;;4A;POSITION IDENTIFYING NUMBER;;1012/300;1-3;C
5;TIME GAP;;;5A;TIME GAP;;2041;4-4;C
6;UNIT DESIGNATOR;;;6A;UNIT DESIGNATOR;;1028/43;1-24;M
7;UNIT SIZE INDICATOR;;;7A;UNIT SIZE INDICATOR;;1045/4;1-7;M
8;HIGHER FORMATION NAME;;;8A;HIGHER FORMATION NAME;;1022/40;1-15;M
9;CODE NAME;;;9A;CODE NAME;;1022/96;1-20;C
10;ALERT STATUS;;;10A;ALERT STAGE;;1798/1;1-15;C
11;GROUPING;;;11A;GROUPING;;1864/5;1-68;C
12;PRECAUTIONARY MEASURE;;;12A;PRECAUTIONARY MEASURE;;1864/6;1-68;C
13;TIMINGS;;;13A;EARLIEST STARTING TIME;ESTIME;2033;14-14;M
;TIMINGS;;;13B;LATEST RELEASE TIME;LRTIME;2033;;
14;EXECUTION ON CALL;;;14A;EXECUTION ON CALL;;1359/33;1-1;C
15;MOVEMENT PRIORITY;;;15A;MOVEMENT PRIORITY;;1076/15;5-7;C
16;PRIORITY OF MOVE ON ROUTE;;;16A;PRIORITY OF MOVE ON ROUTE;;1076/16;5-7;C
17;ARRIVAL SEQUENCE;;;17A;ARRIVAL SEQUENCE;;1494/5;1-20;C
18;NUMBER AND TYPE OF WHEELED VEHICLES;;;18A;NUMBER AND TYPE OF WHEELED VEHICLES;;2510;3-35;M
19;NUMBER AND TYPE OF TRACKED VEHICLES;;;19A;NUMBER AND TYPE OF TRACKED VEHICLES;;2510;3-35;M
