FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CALL SIGN;;;1A;CALL SIGN;;1129/1;1-38;M
2;AIRCRAFT BY TYPE, MODEL OR CODE;;;2A;AIRCRAFT BY TYPE, MODEL OR CODE;ACTYP;1015/20;2-10;M
;AIRCRAFT BY TYPE, MODEL OR CODE;;;2B;AIRCRAFT TYPE AND MODEL, OTHER;OTHAC;1015/18;;
3;INCIDENT POSITION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;INCIDENT POSITION;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;INCIDENT POSITION;;;3C;TRUE BEARING AND DISTANCE IN NM FROM REF PT (ABBREV);TBR;2431;;
;INCIDENT POSITION;;;3D;ACTIVITY LOCATION NAME;NAME;1022/103;;
4;DTG OF AIRCRAFT LOSS EVENT;;;4A;DTG OF AIRCRAFT LOSS EVENT;;2033;14-14;M
5;CAUSE OF INFLIGHT AIRCRAFT LOSS;;;5A;CAUSE OF INFLIGHT AIRCRAFT LOSS;;1374/2;3-11;O
6;SEARCH AND RESCUE UNIT NOTIFIED INDICATOR;;;6A;SEARCH AND RESCUE UNIT NOTIFIED;;1027/60;2-3;M
7;METHOD OF AIRCRAFT LOSS OBSERVATION;;;7A;METHOD OF AIRCRAFT LOSS OBSERVATION;;1866/4;3-5;M
8;REPORTING AIRCRAFT POSITION;;;8A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;12-22;M
9;TOTAL PERSONNEL ON BOARD;;;9A;PERSONNEL COUNT;;1044/133;1-3;M
10;COUNT OF PERSONNEL BY STATUS;;;10A;PERSONNEL COUNT;;1044/133;1-3;O*
11;LOST CREW STATUS;;;11A;LOST CREW STATUS;;1376/2;3-4;O*
