FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;STAGE OF CONFIRMATION;;;1A;STAGE OF CONFIRMATION;;1268/1;3-4;M
2;LOCATION OR INSTALLATION;;;2A;INSTALLATION TYPE;;1279/1;2-10;M
;LOCATION OR INSTALLATION;;;2B;LOCATION TYPE;;1284/1;;
3;PLACE/LOCATION IDENTIFIER;;;3A;PLACE LOCATION IDENTIFIER;;1261/1;1-10;M
4;GEOGRAPHIC PLACE NAME;;;4A;GEOGRAPHIC PLACE NAME;;1022/90;1-30;O
5;COUNTRY OR TREATY ORGANIZATION;;;5A;GEOGRAPHICAL ENTITY;;1026/1;2-2;O
;COUNTRY OR TREATY ORGANIZATION;;;5B;TREATIES OF THE WORLD;;1360/1;;
6;TYPE OF GRAPHIC SHAPE;;;6A;TYPE OF GRAPHIC SHAPE;;1237/1;3-6;O
7;LOCATION;;;7A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;O*
;LOCATION;;;7B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;LOCATION;;;7C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;LOCATION;;;7D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;LOCATION;;;7E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;LOCATION;;;7F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
