FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;WATERSPACE MANAGEMENT AREA TYPE;;;1A;WATERSPACE MANAGEMENT AREA TYPE;;1284/22;3-6;M
2;DATE-TIME MONTH OF START, VERIFIED;;;2A;DATE-TIME MONTH OF START, VERIFIED;;2032;11-11;M
3;STOP TIME;;;3A;DATE-TIME MONTH OF STOP, VERIFIED;;2032;3-11;M
;STOP TIME;;;3B;TIME QUALIFIER UNTIL FURTHER NOTICE;;1220/5;;
4;AREA;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-38;M*
;AREA;;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;AREA;;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;AREA;;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;AREA;;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;AREA;;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;AREA;;;4G;AREA NAME;NAME;1022/69;;
;AREA;;;4H;SUBMARINE LANE NAME;SLN;1022/75;;
;AREA;;;4I;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES VERIFIED;SUB;2577;;
