FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DEPARTURE LOCATION IDENTIFIER;;;1A;SHIP IDENTIFICATION;;2021;4-14;M
;DEPARTURE LOCATION IDENTIFIER;;;1B;ICAO LOCATION INDICATOR;;1125/1;;
2;DEPARTURE TIME;;;2A;DAY-TIME OF DEPARTURE;;2000;7-10;M
;DEPARTURE TIME;;;2B;DAY-TIME AND MONTH OF DEPARTURE;;2030;;
3;ON STATION TIME;;;3A;DAY-TIME ON STATION;;2000;7-10;M
;ON STATION TIME;;;3B;DAY-TIME AND MONTH ON STATION;;2030;;
4;OFF STATION TIME;;;4A;DAY-TIME OFF STATION;;2000;7-10;M
;OFF STATION TIME;;;4B;DAY-TIME AND MONTH OFF STATION;;2030;;
5;ARRIVAL TIME;;;5A;DAY-TIME OF ARRIVAL;;2000;7-10;M
;ARRIVAL TIME;;;5B;DAY-TIME AND MONTH OF ARRIVAL;;2030;;
6;ARRIVAL LOCATION IDENTIFIER;;;6A;SHIP IDENTIFICATION;;2021;4-14;M
;ARRIVAL LOCATION IDENTIFIER;;;6B;ICAO LOCATION INDICATOR;;1125/1;;
7;MISSION NUMBER;;;7A;MISSION NUMBER;MSNNO;1012/69;1-8;M
;MISSION NUMBER;;;7B;SORTIE NUMBER;;1012/65;;
