FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;GEODETIC DATUM;;;1A;GEODETIC DATUM;;1195/1;3-6;M
2;POSITION;;;2A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-35;M
;POSITION;;;2B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POSITION;;;2C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POSITION;;;2D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POSITION;;;2E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POSITION;;;2F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POSITION;;;2G;PLACE NAME;N;1022/170;;
;POSITION;;;2H;TRUE BEARING AND DISTANCE FROM REF POINT;BART;2047;;
;POSITION;;;2I;Q-ROUTE POSITION;QPOS;2203;;
3;DAY-TIME OF OBSERVATION;;;3A;DAY-TIME OF OBSERVATION;;2000;7-7;O
4;THERMAL LAYER DEPTH IN METRES (1);;;4A;THERMAL LAYER DEPTH IN METRES;;1247/12;1-4;O
5;TIDAL STREAM COURSE AND SPEED, WITH DECIMAL PLACES;;;5A;TIDAL STREAM COURSE AND SPEED, WITH DECIMAL PLACES;;2073;9-14;O
6;BOTTOM COMPOSITION;;;6A;BOTTOM COMPOSITION;;1423/2;3-7;O
7;BOTTOM TYPE;;;7A;BOTTOM TYPE;;1423/3;1-2;O
8;MINELIKE ECHO CODE VALUE;;;8A;MINELIKE ECHO CODE VALUE;;1588/2;1-1;O
9;NOMBOS CODE VALUE;;;9A;NOMBOS CODE VALUE;;1588/3;1-1;O
10;REVERB LEVELS;;;10A;REVERBERATION LEVEL;;1157/1;1-3;O
;REVERB LEVELS;;;10B;NOISE LEVEL IN DECIBELS;;1452/1;;
11;UNDERWATER SOUND VELOCITY;;;11A;UNDERWATER SOUND VELOCITY, METRES PER SECOND;;2239;4-7;O
12;THERMAL LAYER DEPTH;;;12A;THERMAL LAYER DEPTH IN METRES;;1247/12;1-4;O
13;UNDERWATER VISIBILITY;;;13A;UNDERWATER VISIBILITY, YARDS OR METRES;;2240;2-4;O
14;SAND RIDGE HEIGHT;;;14A;SAND RIDGE HEIGHT IN METRES;;1093/3;3-3;O
15;PERCENTAGE OF MINE BURIED;;;15A;PERCENTAGE OF MINE BURIED;;1064/20;1-3;O
16;ARM THRUST;;;16A;SINGLE ARM THRUST RESULT CODE;;1184/2;1-2;O
;ARM THRUST;;;16B;DEPTH OF PENETRATION OF ARM THRUSTS IN CENTIMETRES;;1247/10;;
17;BOTTOM CURRENT;;;17A;BOTTOM CURRENT IN KNOTS;;1061/12;3-3;O
