FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DESIGNATED AREA NAME;;;1A;DESIGNATED AREA NAME;;1022/102;1-20;M
2;GEODETIC DATUM;;;2A;GEODETIC DATUM;;1195/1;3-6;O
3;POSITION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-35;O*
;POSITION;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POSITION;;;3C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POSITION;;;3D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POSITION;;;3E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POSITION;;;3F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POSITION;;;3G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;POSITION;;;3H;PLACE NAME;NAME;1022/170;;
;POSITION;;;3I;TRUE BEARING AND DISTANCE FROM REF POINT;TBR;2047;;
;POSITION;;;3J;Q-ROUTE POSITION;QPOS;2203;;
4;MINE CASE;;;4A;MINE CASE;;1141/1;1-1;M*
5;FIRING SYSTEM;;;5A;FIRING SYSTEM;;1601/1;1-1;O*
