FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NUMBER OF AIRCRAFT;;;1A;NUMBER OF AIRCRAFT, 1-99;;1044/322;1-2;M
2;AIRCRAFT TYPE;;;2A;AIRCRAFT BY TYPE, MODEL OR CODE;ACTYP;1015/20;1-10;M
;AIRCRAFT TYPE;;;2B;AIRCRAFT TYPE AND MODEL, OTHER;OTHAC;1015/18;;
;AIRCRAFT TYPE;;;2C;AIRCRAFT CATEGORY, ABBREVIATED;CT;1549/2;;
3;DTG ON STATION;;;3A;DTG ON STATION;TIME;2033;2-14;M
;DTG ON STATION;;;3B;DAY-TIME ON STATION;DTOS;2000;;
;DTG ON STATION;;;3C;AIRCRAFT ALERT CODE;AS;1798/2;;
;DTG ON STATION;;;3D;AIRCRAFT ALERT STATUS, HOURS;ASH;2139;;
;DTG ON STATION;;;3E;AIRCRAFT ALERT STATUS, MINUTES;ASM;2142;;
4;PRIMARY ORDNANCE;;;4A;PRIMARY CONFIGURATION LOAD;;1012/258;1-38;O
5;SECONDARY CONFIGURATION LOAD;;;5A;SECONDARY CONFIGURATION LOAD;;1012/259;1-38;O
6;AIRCRAFT CALL SIGN;;;6A;ATTACK AIRCRAFT CALL SIGN;;1129/37;1-12;O
7;MISSION NUMBER;;;7A;MISSION NUMBER;;1012/69;1-8;O
