FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION NUMBER;;;1A;MISSION NUMBER;;1012/69;1-8;M
2;UNIT IDENTIFICATION;;;2A;UNIT IDENTIFICATION CODE (UIC);UIC2;2141;1-24;O
;UNIT IDENTIFICATION;;;2B;UNIT DESIGNATOR;UNIT;1028/43;;
;UNIT IDENTIFICATION;;;2C;BASE IDENTIFICATION CODE;BASE;2141;;
;UNIT IDENTIFICATION;;;2D;ICAO BASE CODE;ICAO;1125/2;;
3;AIRCRAFT NUMBER;;;3A;NUMBER OF AIRCRAFT, 1-99;;1044/322;1-2;M
4;TYPE OF AIRCRAFT;;;4A;AIRCRAFT BY TYPE, MODEL OR CODE;ACTYP;1015/20;2-10;M
;TYPE OF AIRCRAFT;;;4B;AIRCRAFT TYPE AND MODEL, OTHER;OTHAC;1015/18;;
5;PRIMARY AERIAL MISSION TYPE;;;5A;PRIMARY AERIAL MISSION TYPE;;1285/31;2-6;M
6;SECONDARY AERIAL MISSION TYPE;;;6A;SECONDARY AERIAL MISSION TYPE;;1285/32;2-6;O
7;STATION TIME OR AIRCRAFT ALERT STATUS;;;7A;DAY-TIME ON STATION;ONSTN;2000;2-7;M
;STATION TIME OR AIRCRAFT ALERT STATUS;;;7B;AIRCRAFT ALERT STATUS, HOURS;;2139;;
;STATION TIME OR AIRCRAFT ALERT STATUS;;;7C;AIRCRAFT ALERT STATUS, MINUTES;;2142;;
;STATION TIME OR AIRCRAFT ALERT STATUS;;;7D;AIRCRAFT ALERT CODE;;1798/2;;
8;PRIMARY CONFIGURATION LOAD;;;8A;PRIMARY CONFIGURATION LOAD;;1012/258;1-38;O
9;CALL SIGN;;;9A;CONTACT CALL SIGN;;1129/31;1-20;O
10;CONTACT POINT;;;10A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;8-22;O
;CONTACT POINT;;;10B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;CONTACT POINT;;;10C;GEOGRAPHIC POSITION, GEOREF, MINUTE;GEOREFM;2017;;
