FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MINEFIELD PURPOSE;;;1A;MINEFIELD PURPOSE;;1160/1;8-10;M
2;MINING OPERATION;;;2A;MINING OPERATION;;1134/4;5-6;M
3;OBJECTIVE OF MINEFIELD;;;3A;OBJECTIVE OF MINEFIELD;;1160/4;2-4;M
4;MINEFIELD TARGET CATEGORY;;;4A;MINEFIELD TARGET CATEGORY;;1309/3;3-3;O
5;MINEFIELD CONDITION AND TIME;;;5A;MINEFIELD CONDITION AND TIME;;2222;21-22;O
6;DELIVERY;;;6A;AIR DELIVERY METHOD AND VEHICLE;;2223;7-13;O
;DELIVERY;;;6B;SURFACE DELIVERY METHOD AND VEHICLE;;2224;;
;DELIVERY;;;6C;SUBSURFACE DELIVERY METHOD AND VEHICLE;;2225;;
7;MINE TYPE;;;7A;CLASSIFICATION OF MINE TYPE;;1210/2;1-15;O
;MINE TYPE;;;7B;MINE MARK MOD;MKMOD;1022/193;;
