FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;FIRST POINT;;;1A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;FIRST POINT;;;1B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;FIRST POINT;;;1C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;FIRST POINT;;;1D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;FIRST POINT;;;1E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;FIRST POINT;;;1F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;FIRST POINT;;;1G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
2;DAY-TIME;;;2A;DAY-TIME;;2000;7-7;M
3;NUMBER OF AIRCRAFT PER EVENT;;;3A;NUMBER OF AIRCRAFT PER EVENT;;1044/20;2-2;M
4;AIRCRAFT CODE;;;4A;AIRCRAFT CODE;ACLIST;1015/2;1-6;M
;AIRCRAFT CODE;;;4B;AIRCRAFT GENERIC CATEGORY;ACGENCAT;1301/1;;
