FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NUMBER OF PASSENGERS;;;1A;NUMBER OF PASSENGERS;;1044/88;1-4;M*
2;PASSENGER WEIGHT;;;2A;PASSENGER WEIGHT;;2185;3-11;M*
3;POINT OF EMBARKATION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M*
;POINT OF EMBARKATION;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POINT OF EMBARKATION;;;3C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POINT OF EMBARKATION;;;3D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POINT OF EMBARKATION;;;3E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POINT OF EMBARKATION;;;3F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POINT OF EMBARKATION;;;3G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;POINT OF EMBARKATION;;;3H;ICAO LOCATION INDICATOR;ICAO;1125/1;;
;POINT OF EMBARKATION;;;3I;LOCATION OR POSITION NAME;LOC;1022/6;;
4;POINT OF DEBARKATION;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M*
;POINT OF DEBARKATION;;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POINT OF DEBARKATION;;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POINT OF DEBARKATION;;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POINT OF DEBARKATION;;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POINT OF DEBARKATION;;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POINT OF DEBARKATION;;;4G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;POINT OF DEBARKATION;;;4H;ICAO LOCATION INDICATOR;ICAO;1125/1;;
;POINT OF DEBARKATION;;;4I;LOCATION OR POSITION NAME;LOC;1022/6;;
5;PREFERRED AIR PASSENGER DELIVERY METHOD;;;5A;PREFERRED AIR PASSENGER DELIVERY METHOD;;2184;7-7;M*
6;AIRFIELD RESTRICTIONS INDICATOR;;;6A;AIRFIELD RESTRICTIONS INDICATOR;;1359/3;1-1;O*
7;NUMBER OF HELICOPTER LANDING POINTS;;;7A;NUMBER OF HELICOPTER LANDING POINTS;;1044/156;1-2;O*
