FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT NAME;;;1A;GROUNDSITE NAME;GSNM;1022/208;1-38;M
;UNIT NAME;;;1B;GROUNDSITE CALL SIGN;GSCS;1129/15;;
;UNIT NAME;;;1C;AIRCRAFT CALL SIGN;ACCS;1129/9;;
2;MAIN IJMS NET NUMBER;;;2A;MAIN IJMS NET NUMBER;;1012/159;3-3;M
3;P-MESSAGE TIME SLOT;;;3A;P-MESSAGE TIME SLOT;;2372;6-6;M
4;TIME SLOT BLOCK 1;;;4A;TIME SLOT BLOCK 1;;2373;6-6;M
5;TIME SLOT BLOCK 2;;;5A;TIME SLOT BLOCK 2;;2373;6-6;O
6;TIME SLOT BLOCK 3;;;6A;TIME SLOT BLOCK 3;;2373;6-6;O
7;NET ENTRY TIME SLOT;;;7A;NET ENTRY TIME SLOT;;2373;6-6;M
8;ECM RESISTANT VOICE (ERV) NET NUMBER;;;8A;ECM RESISTANT VOICE (ERV) NET NUMBER;;1012/160;3-3;M
9;ECM RESISTANT VOICE (ERV) CHANNEL NUMBER;;;9A;ECM RESISTANT VOICE (ERV) CHANNEL NUMBER;;1012/161;3-3;M
