FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;BEACH DESIGNATOR;;;1A;BEACH DESIGNATOR;;1515/9;3-12;M
2;GEOGRAPHIC LOCATION;;;2A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;GEOGRAPHIC LOCATION;;;2B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;GEOGRAPHIC LOCATION;;;2C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;GEOGRAPHIC LOCATION;;;2D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;GEOGRAPHIC LOCATION;;;2E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;GEOGRAPHIC LOCATION;;;2F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
3;GEODETIC DATUM;;;3A;GEODETIC DATUM;;1195/1;3-6;O
4;LAUNCH SECTION DESCRIPTION;;;4A;LAUNCH SECTION DESCRIPTION;;1363/79;1-16;M*
5;LAUNCH UNIT NAME;;;5A;LAUNCH UNIT NAME;;1022/333;1-38;M*
