FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION NUMBER;;;1A;MISSION NUMBER;;1012/69;1-8;M
2;RECEIVER CALL SIGN;;;2A;CONTACT CALL SIGN;;1129/31;1-20;M
3;AIRCRAFT NUMBER;;;3A;NUMBER OF AIRCRAFT, 1-99;;1044/322;1-2;M
4;TYPE OF AIRCRAFT;;;4A;AIRCRAFT BY TYPE, MODEL OR CODE;ACTYP;1015/20;2-10;M
;TYPE OF AIRCRAFT;;;4B;AIRCRAFT TYPE AND MODEL, OTHER;OTHAC;1015/18;;
5;OFF LOAD FUEL QUANTITY;;;5A;OFF LOAD FUEL QUANTITY (HKG OR KLB);;2468;7-10;M
6;AIR REFUELLING CONTROL DAY-TIME;;;6A;DAY-TIME OF AIR REFUELLING CONTROL;;2000;7-7;M
7;CELL SEQUENCE NUMBER(S);;;7A;CELL SEQUENCE NUMBER;NUM;1012/253;1-3;O
;CELL SEQUENCE NUMBER(S);;;7B;CELL SEQUENCE NUMBERS;NUMS;2436;;
8;REFUELLING FUEL TYPE;;;8A;REFUELLING FUEL GRADE;GRADE;1803/4;3-5;O
;REFUELLING FUEL TYPE;;;8B;NATO STANDARD AVIATION FUEL TYPE;NFUEL;1172/3;;
9;AERIAL REFUELLING SYSTEM;;;9A;AERIAL REFUELLING SYSTEM, SPECIFIC;;1579/2;3-3;O
10;RECEIVER UNIT REFERENCE NUMBER;;;10A;RECEIVER UNIT REFERENCE NUMBER;URN;1028/47;8-8;O
11;RECEIVER INTERNET ADDRESS;;;11A;RECEIVER INTERNET ADDRESS, IPV4;IPV4;2004;2-45;O
;RECEIVER INTERNET ADDRESS;;;11B;RECEIVER INTERNET ADDRESS, IPV6;IPV6;1999/5;;
12;RECEIVER DATA LINK ADDRESS;;;12A;RECEIVER DATA LINK ADDRESS;;1012/167;3-3;O
