FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MCM BUOY TYPE;;;1A;MCM BUOY TYPE;;1196/1;4-10;M
2;GEODETIC DATUM;;;2A;GEODETIC DATUM;;1195/1;3-6;M
3;POSITION;;;3A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-35;M
;POSITION;;;3B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POSITION;;;3C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POSITION;;;3D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POSITION;;;3E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POSITION;;;3F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POSITION;;;3G;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
;POSITION;;;3H;PLACE NAME;NAME;1022/170;;
;POSITION;;;3I;TRUE BEARING AND DISTANCE FROM REF POINT;TBR;2047;;
;POSITION;;;3J;Q-ROUTE POSITION;QPOS;2203;;
4;BUOY DESIGNATOR;;;4A;BUOY DESIGNATOR;;2212;4-7;O
5;DRAG ERROR;;;5A;DRAG ERROR;;2092;7-10;O
6;MCM BUOY MALFUNCTION TYPE;;;6A;MCM BUOY MALFUNCTION TYPE;;1065/1;4-8;O
