FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DROP ZONE ELEVATION;;;1A;DROP ZONE ELEVATION IN FEET;;1799/2;5-5;M
2;AIRDROP LOCATION;;;2A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;12-22;M
;AIRDROP LOCATION;;;2B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;AIRDROP LOCATION;;;2C;GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GEO;2018;;
3;GEODETIC DATUM;;;3A;GEODETIC DATUM;;1195/1;3-6;O
4;RUN IN HEADING IN DEGREES MAGNETIC;;;4A;RUN IN HEADING IN DEGREES MAGNETIC;;1804/4;3-3;O
5;DISTANCE BETWEEN LEADING EDGE AND IMPACT POINT;;;5A;DISTANCE BETWEEN LEADING EDGE AND IMPACT POINT IN METRES;;1052/3;1-5;O
6;DROP ZONE LENGTH;;;6A;DROP ZONE LENGTH IN METRES;;1657/9;1-4;O
7;DROP ZONE WIDTH;;;7A;DROP ZONE WIDTH IN METRES;;1658/9;1-4;C
8;MARKING METHOD;;;8A;METHOD OF MARKING FRIENDLY POSITIONS;;1613/2;5-6;O
9;COLOUR;;;9A;COLOUR;;1138/1;3-6;C
