FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT DESIGNATOR;;;1A;UNIT DESIGNATOR;UNIT;1028/43;1-24;M
;UNIT DESIGNATOR;;;1B;TASKED UNIT DESIGNATOR;DESIG;2143;;
2;GEODETIC DATUM;;;2A;GEODETIC DATUM;;1195/1;3-6;O
3;POSITION DAY-TIME;;;3A;DAY-TIME OF POSITION;;2000;7-7;M
4;COURSE AND SPEED;;;4A;FRIENDLY FORCE COURSE (TRUE) AND SPEED (KNOTS);SPEED;2037;7-10;O
;COURSE AND SPEED;;;4B;COURSE AND APPROXIMATE SPEED;RSPEED;2270;;
5;COUNTRY CODE;;;5A;GEOGRAPHICAL ENTITY;;1026/1;2-2;O
6;TRACK IDENTIFIER;;;6A;TRACK IDENTIFIER;;1012/60;4-4;O
7;FRIENDLY FORCE LOCATION;;;7A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-54;M*
;FRIENDLY FORCE LOCATION;;;7B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;FRIENDLY FORCE LOCATION;;;7C;LOCATION NAME;LOC;1022/4;;
;FRIENDLY FORCE LOCATION;;;7D;BEARING AND DISTANCE FROM REFERENCE POINT;TBR;2157;;
;FRIENDLY FORCE LOCATION;;;7E;GEOGRAPHIC POSITION, GEOREF, MINUTE;GEOREFM;2017;;
;FRIENDLY FORCE LOCATION;;;7F;PORT CODE;PORT;1182/1;;
