FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SURVEILLANCE TRACK NUMBER;;;1A;SURVEILLANCE TRACK NUMBER;;1012/803;1-6;M
2;REPORTED ACTIVITY LOCATION;;;2A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;12-22;M
3;DTG OF DETECTION;;;3A;DTG OF DETECTION;;2033;14-14;M
4;NUMBER OF AIRCRAFT DETECTED;;;4A;NUMBER OF AIRCRAFT DETECTED;;1044/850;1-3;M
5;DETECTED AIRCRAFT TYPE;;;5A;AIRCRAFT BY TYPE, MODEL OR CODE;ACTYP;1015/20;2-10;O
;DETECTED AIRCRAFT TYPE;;;5B;AIRCRAFT TYPE AND MODEL, OTHER;OTHAC;1015/18;;
6;TARGET HEADING;;;6A;MOBILE TARGET HEADING IN DEGREES;;2065;4-4;O
7;TARGET ALTITUDE;;;7A;TARGET AIRCRAFT ALTITUDE IN HUNDREDS OF FEET;;1255/20;3-3;O
8;TARGET SPEED;;;8A;TARGET SPEED;;2063;4-7;O
9;MODE 3 COMMENTS;;;9A;MODE 3 COMMENTS;;1357/25;1-30;O
10;LOCATION OF TRACK LOSS/FADE;;;10A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;12-22;O
11;DTG OF TRACK LOSS/FADE;;;11A;DTG OF TRACK LOSS/FADE;;2033;14-14;O
12;AIRCRAFT HEADING;;;12A;LOST/FADED TRACK HEADING IN DEGREES;;2065;4-4;O
13;LOST/FADED TRACK ALTITUDE;;;13A;LOST FADED TRACK ALTITUDE IN HUNDREDS OF FEET;;1255/19;3-3;O
14;LOST/FADED TRACK SPEED;;;14A;LOST/FADED TRACK SPEED;;2063;4-7;O
15;SURVEILLANCE SYSTEM COMMENTS;;;15A;SURVEILLANCE SYSTEM COMMENTS;;1357/34;1-30;O
