FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MOVEREP ACTIVITY ACTION;;;1A;MOVEREP ACTIVITY ACTION;;1207/9;5-7;M
2;MOVEREP ACTIVITY TYPE;;;2A;MOVEREP ACTIVITY TYPE;;1510/1;3-7;M
3;DATE-TIME OF ACTIVITY;;;3A;DTG;;2033;10-14;M
;DATE-TIME OF ACTIVITY;;;3B;DAY-TIME AND MONTH;;2030;;
4;POSITION;;;4A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;C
;POSITION;;;4B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;POSITION;;;4C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;POSITION;;;4D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;POSITION;;;4E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;POSITION;;;4F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
;POSITION;;;4G;PLACE NAME;NAME;1022/170;;
5;OPERATIONAL CONTROL AUTHORITY;;;5A;OPERATIONAL CONTROL AUTHORITY;;1028/8;1-20;C
6;OPERATIONAL COMMAND;;;6A;OPERATIONAL COMMAND;;1028/9;1-20;C
7;TACTICAL CONTROL AUTHORITY;;;7A;TACTICAL CONTROL AUTHORITY;;1028/12;1-20;C
8;SHIP MOVEMENT MISSION DESIGNATOR;;;8A;SHIP MOVEMENT MISSION DESIGNATOR;;1285/8;2-7;O
